"t"	"thtlc"	"el"	"ail"	"rdr"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
4.309999999999953e+00	0.000000000000000e+00	-1.841183436792214e-01	4.155368569173158e-05	-6.445450812857693e-04	6.537672315918735e+02	4.694231616023761e-02	-2.496485576534359e-04	5.984520918202407e-03	-1.099748300704058e+00	-5.765598672596004e-01	-6.722316742830837e-04	5.078767808321860e-01	8.310084318039391e-04	7.044721155051285e+02	-5.303145820287033e+02	1.174363217313968e+03	1.214277302283912e-01	-6.927010372554812e-01	4.223186017720091e-05	-5.663756180968742e-04
4.319999999999952e+00	0.000000000000000e+00	-1.782424175781748e-01	6.494400062153233e-05	-6.261359559040159e-04	6.539724510934266e+02	5.041764655057229e-02	-2.559938285705689e-04	5.902609493922236e-03	-1.094603510508690e+00	-5.764747280448896e-01	-5.595222389709157e-04	5.208690549222490e-01	8.200874404427467e-04	7.067301652844054e+02	-5.317869974995958e+02	1.168406048795480e+03	1.202195337826749e-01	-7.084972801363077e-01	3.616880154878401e-05	-5.472029596570182e-04
4.329999999999952e+00	0.000000000000000e+00	-1.722379955487967e-01	8.659877700839816e-05	-6.092660128307806e-04	6.541752716421952e+02	5.393451532308766e-02	-2.621477844544354e-04	5.822351489343688e-03	-1.089335419983151e+00	-5.763900479193944e-01	-4.632738201488260e-04	5.325433547220989e-01	8.063744412467564e-04	7.089975073545904e+02	-5.332653596702613e+02	1.162451643364400e+03	1.190233589854058e-01	-7.232154985917008e-01	3.117589403120620e-05	-5.286772253053805e-04
4.339999999999952e+00	0.000000000000000e+00	-1.661565557161052e-01	1.066738167252613e-04	-5.938291397773036e-04	6.543753376500576e+02	5.748187440361763e-02	-2.680870694831897e-04	5.743821088850784e-03	-1.083957176822831e+00	-5.763060783567758e-01	-3.811763693318108e-04	5.429072902269126e-01	7.901052556324228e-04	7.112745360140216e+02	-5.347499209025825e+02	1.156500264188847e+03	1.178390861986165e-01	-7.368931946592029e-01	2.709930405195837e-05	-5.107569434086813e-04
4.349999999999952e+00	0.000000000000000e+00	-1.600445451694305e-01	1.253103198686711e-04	-5.797224897627027e-04	6.545722984259887e+02	6.104902509637664e-02	-2.737909231281682e-04	5.667089323147400e-03	-1.078481809411915e+00	-5.762230455925105e-01	-3.112289546587836e-04	5.519769559358104e-01	7.715051413933279e-04	7.135616324601341e+02	-5.362409251465779e+02	1.150552174323098e+03	1.166665969776640e-01	-7.495686420553069e-01	2.380637259525052e-05	-4.934039549228732e-04
4.359999999999951e+00	0.000000000000000e+00	-1.539435018991343e-01	1.426340978503027e-04	-5.668465683650517e-04	6.547658138554831e+02	6.462566517273875e-02	-2.792409899498172e-04	5.592221787466763e-03	-1.072922146104330e+00	-5.761411511613406e-01	-2.517037561728816e-04	5.597761058558814e-01	7.507887450500602e-04	7.158591636950946e+02	-5.377386072398423e+02	1.144607636041412e+03	1.155057740616868e-01	-7.612805961754592e-01	2.118274721702201e-05	-4.765832806606620e-04
4.369999999999951e+00	0.000000000000000e+00	-1.478902208255808e-01	1.587556621412830e-04	-5.551053257342237e-04	6.549555593786574e+02	6.820192875410631e-02	-2.844211425456916e-04	5.519276971556990e-03	-1.067290742826340e+00	-5.760605727090148e-01	-2.011127257829445e-04	5.663353178903565e-01	7.281602234711361e-04	7.181674816218846e+02	-5.392431923293022e+02	1.138666910189994e+03	1.143565013639487e-01	-7.720680316271447e-01	1.912986112308178e-05	-4.602629480939397e-04
4.379999999999951e+00	0.000000000000000e+00	-1.419169593235810e-01	1.737708994402525e-04	-5.444062473837099e-04	6.551412302325688e+02	7.176841925700977e-02	-2.893173179944167e-04	5.448305116927519e-03	-1.061599819057766e+00	-5.759814650220023e-01	-1.581771617488468e-04	5.716911571513504e-01	7.038134777774924e-04	7.204869223226585e+02	-5.407548954100087e+02	1.132730255562113e+03	1.132186639622087e-01	-7.819699092272848e-01	1.756273071198931e-05	-4.444137967556218e-04
4.389999999999951e+00	0.000000000000000e+00	-1.360516759403982e-01	1.877621183172157e-04	-5.346604404364476e-04	6.553225449491309e+02	7.531623571649046e-02	-2.939173674557637e-04	5.379347519606763e-03	-1.055861202148056e+00	-5.759039612230705e-01	-1.218002672371634e-04	5.758853487328546e-01	6.779324567187672e-04	7.228178055095830e+02	-5.422739209746464e+02	1.126797928301095e+03	1.120921480893393e-01	-7.910249728642903e-01	1.640804152677063e-05	-4.290092761185891e-04
4.399999999999951e+00	0.000000000000000e+00	-1.303182950650090e-01	2.007993095539510e-04	-5.257827132355607e-04	6.554992481220330e+02	7.883699285105396e-02	-2.982109181481389e-04	5.312436201613288e-03	-1.050086279818157e+00	-5.758281740854941e-01	-9.104263927082234e-05	5.789639705126814e-01	6.506914983096427e-04	7.251604341370711e+02	-5.438004627666218e+02	1.120870181335381e+03	1.109768411244461e-01	-7.992715754517185e-01	1.560249258856247e-05	-4.140252456201900e-04
4.409999999999950e+00	0.000000000000000e+00	-1.247369900012969e-01	2.129415061691943e-04	-5.176916466608464e-04	6.556711124740141e+02	8.232283527479055e-02	-3.021892466745289e-04	5.247593880734782e-03	-1.044285960597438e+00	-5.757541974239636e-01	-6.510055355975279e-05	5.809766758454183e-01	6.222556878137366e-04	7.275150941633589e+02	-5.453347036289607e+02	1.114947263849336e+03	1.098726315847375e-01	-8.067475323543458e-01	1.509137011355061e-05	-3.994397831592562e-04
4.419999999999950e+00	0.000000000000000e+00	-1.193244770897683e-01	2.242381624206984e-04	-5.103096555285181e-04	6.558379402696595e+02	8.576644629674032e-02	-3.058451625579976e-04	5.184834175437048e-03	-1.038470641852816e+00	-5.756821075257610e-01	-4.328686098157471e-05	5.819759547792197e-01	5.927812174476313e-04	7.298820544487335e+02	-5.468768154408522e+02	1.109029420792732e+03	1.087794091183703e-01	-8.134900001059716e-01	1.482732328148823e-05	-3.852330058061156e-04
4.429999999999950e+00	0.000000000000000e+00	-1.141039912679727e-01	2.347376892008667e-04	-5.035639808218147e-04	6.559995607685736e+02	8.916136252420440e-02	-3.091729345473364e-04	5.124162218603075e-03	-1.032650176418318e+00	-5.756119646611274e-01	-2.500040740193167e-05	5.820089902158206e-01	5.624166601979034e-04	7.322615656491545e+02	-5.484269584119171e+02	1.103116891469958e+03	1.076970648404614e-01	-8.195449820578411e-01	1.476946382178788e-05	-3.713867296775077e-04
4.439999999999950e+00	0.000000000000000e+00	-1.091276153228869e-01	2.445024109942971e-04	-4.973872350023192e-04	6.561558219242186e+02	9.250253180176408e-02	-3.121681624473617e-04	5.065577117171289e-03	-1.026834168194515e+00	-5.755438169607585e-01	-9.681260152721893e-06	5.811034747772348e-01	5.313077489605276e-04	7.346538599410745e+02	-5.499852809014903e+02	1.097209910262531e+03	1.066254906793369e-01	-8.249912556604815e-01	1.488240683882706e-05	-3.578838403606290e-04
4.449999999999950e+00	0.000000000000000e+00	-1.044016435848661e-01	2.535520412360175e-04	-4.917130662186463e-04	6.563066254580536e+02	9.578422812549996e-02	-3.148276978653278e-04	5.009070877020888e-03	-1.021031656974090e+00	-5.754776992479862e-01	3.071089183207925e-06	5.793230055408399e-01	4.995843522141518e-04	7.370591432557765e+02	-5.515519144538955e+02	1.091308699745473e+03	1.055645789218427e-01	-8.298659035743113e-01	1.513593797853063e-05	-3.447101815562864e-04
4.459999999999949e+00	0.000000000000000e+00	-9.992427867242579e-02	2.618991439758292e-04	-4.864784850232873e-04	6.564519043524267e+02	9.900107781027485e-02	-3.171494103707721e-04	4.954627840894413e-03	-1.015251064059114e+00	-5.754136340764974e-01	1.359576708459513e-05	5.767353168635910e-01	4.673688439329195e-04	7.394776096867947e+02	-5.531269830242923e+02	1.085413479162377e+03	1.045142255643689e-01	-8.341987804296731e-01	1.550340925356998e-05	-3.318530231008707e-04
4.469999999999949e+00	0.000000000000000e+00	-9.569228996141763e-02	2.695546469105161e-04	-4.816248024142946e-04	6.565916185766654e+02	1.021482616599549e-01	-3.191321023907891e-04	4.902225899668273e-03	-1.009500142731403e+00	-5.753516331800174e-01	2.218645555683007e-05	5.734063001066785e-01	4.347764162974982e-04	7.419094425601398e+02	-5.547106036680784e+02	1.079524463705901e+03	1.034743321748579e-01	-8.380183896627815e-01	1.596146835078624e-05	-3.193009383573206e-04
4.479999999999949e+00	0.000000000000000e+00	-9.170104021913110e-02	2.765289129031886e-04	-4.770970436770191e-04	6.567257583243311e+02	1.052215442829733e-01	-3.207757505119885e-04	4.851835441507166e-03	-1.003785988778800e+00	-5.752916969392797e-01	2.910009488743115e-05	5.694005480276664e-01	4.019159756929519e-04	7.443548028691830e+02	-5.563028791402319e+02	1.073641859105242e+03	1.024447956666994e-01	-8.413524779245561e-01	1.648951289638570e-05	-3.070434151791822e-04
4.489999999999949e+00	0.000000000000000e+00	-8.794485526615535e-02	2.828317112419790e-04	-4.728441452645207e-04	6.568543391860089e+02	1.082172165496323e-01	-3.220812522503183e-04	4.803421370619865e-03	-9.981150691404450e-01	-5.752338167660584e-01	3.456074650169100e-05	5.647806211742199e-01	3.688900501709956e-04	7.468138370660058e+02	-5.579039028827633e+02	1.067765864768325e+03	1.014255140799500e-01	-8.442277609719447e-01	1.706942733914768e-05	-2.950709723226206e-04
4.499999999999948e+00	0.000000000000000e+00	-8.441723302331230e-02	2.884725485972309e-04	-4.688188851248948e-04	6.569774002504118e+02	1.111320724558591e-01	-3.230503623181582e-04	4.756943928501701e-03	-9.924932414966833e-01	-5.751779762545998e-01	3.876405521890567e-05	5.596068174786006e-01	3.357949856319053e-04	7.492866776152914e+02	-5.595137593809226e+02	1.061896673665504e+03	1.004163865319170e-01	-8.466699545690071e-01	1.768529939198603e-05	-2.833750986844884e-04
4.509999999999948e+00	0.000000000000000e+00	-8.111102982013073e-02	2.934609558328703e-04	-4.649777931259336e-04	6.570950021284981e+02	1.139633846148742e-01	-3.236856304463307e-04	4.712359460875669e-03	-9.869257764410349e-01	-5.751241522430034e-01	4.188112165010565e-05	5.539369915416188e-01	3.027211517824498e-04	7.517734436306793e+02	-5.611325245720600e+02	1.056034472280960e+03	9.941731321150898e-02	-8.487038060113086e-01	1.832317352638375e-05	-2.719481926112414e-04
4.519999999999948e+00	0.000000000000000e+00	-7.801862309884343e-02	2.978067330939785e-04	-4.612810418592933e-04	6.572072249795500e+02	1.167088794143383e-01	-3.239903433134223e-04	4.669621113301822e-03	-9.814173812226193e-01	-5.750723157704652e-01	4.406184785605070e-05	5.478264220921116e-01	2.697531550537964e-04	7.542742414791990e+02	-5.627602662339455e+02	1.050179440575309e+03	9.842819534252265e-02	-8.503531279820432e-01	1.897083679247761e-05	-2.607834994604484e-04
4.529999999999948e+00	0.000000000000000e+00	-7.513205135860049e-02	3.015201550905764e-04	-4.576923211937648e-04	6.573141665859432e+02	1.193667126709533e-01	-3.239684717870988e-04	4.628679449852702e-03	-9.759722240155988e-01	-5.750224329270018e-01	4.543780953909143e-05	5.413277208302978e-01	2.369700506680788e-04	7.567891652737704e+02	-5.643970443013530e+02	1.044331751910082e+03	9.744893507629725e-02	-8.516408339168752e-01	1.961763321332840e-05	-2.498750466631273e-04
4.539999999999948e+00	0.000000000000000e+00	-7.244288757646079e-02	3.046128505890474e-04	-4.541778893431257e-04	6.574159442509307e+02	1.219354065361315e-01	-3.236247667185125e-04	4.589481533003016e-03	-9.705940605769857e-01	-5.749744645360901e-01	4.612915381441413e-05	5.344922055577934e-01	2.044476088845040e-04	7.593182993061365e+02	-5.660429124144651e+02	1.038491577616124e+03	9.647943240746977e-02	-8.525895955630640e-01	2.025402055227148e-05	-2.392174359347779e-04
4.549999999999947e+00	0.000000000000000e+00	-6.994309511541517e-02	3.070957928700026e-04	-4.507090367463898e-04	6.575126818730358e+02	1.244139733667945e-01	-3.229643147415579e-04	4.551975743581941e-03	-9.652859130989010e-01	-5.749283698080992e-01	4.623220562691425e-05	5.273653137133393e-01	1.722518959092951e-04	7.618617104358456e+02	-5.676979130728024e+02	1.032659071382468e+03	9.551959336771056e-02	-8.532199354748836e-01	2.087237124738742e-05	-2.288062043186901e-04
4.559999999999947e+00	0.000000000000000e+00	-6.762433863128409e-02	3.089815540271759e-04	-4.472591838752831e-04	6.576045193509547e+02	1.268017321945438e-01	-3.219928940808948e-04	4.516107855564958e-03	-9.600504606803804e-01	-5.748841040356697e-01	4.583684240808464e-05	5.199913332895102e-01	1.404462518482148e-04	7.644194547963165e+02	-5.693620819134868e+02	1.026834383677131e+03	9.456932008787883e-02	-8.535522553988960e-01	2.146582219043284e-05	-2.186372733270598e-04
4.569999999999947e+00	0.000000000000000e+00	-6.547827439987633e-02	3.102837560092311e-04	-4.438046486505015e-04	6.576916082277071e+02	1.290983637751993e-01	-3.207168699977116e-04	4.481822477996013e-03	-9.548899203796659e-01	-5.748416196210219e-01	4.502254691741249e-05	5.124118574643790e-01	1.090890940395869e-04	7.669915729035480e+02	-5.710354445843682e+02	1.021017655116683e+03	9.362851196412200e-02	-8.536062503456293e-01	2.202854097505042e-05	-2.087069972917269e-04
4.579999999999947e+00	0.000000000000000e+00	-6.349660165432740e-02	3.110171199064989e-04	-4.403244945314528e-04	6.577741102825290e+02	1.313038966647234e-01	-3.191431742680401e-04	4.449063297472389e-03	-9.498060626758629e-01	-5.748008664271961e-01	4.385962389925072e-05	5.046657919670245e-01	7.823399549292953e-05	7.695780884077881e+02	-5.727180159460141e+02	1.015209015353770e+03	9.269706466265658e-02	-8.534009340377986e-01	2.255563770572787e-05	-1.990120755118091e-04
4.589999999999947e+00	0.000000000000000e+00	-6.167150059380083e-02	3.111961051150049e-04	-4.368010049735562e-04	6.578521871299469e+02	1.334186509150141e-01	-3.172788726778457e-04	4.417776114477023e-03	-9.448001931400212e-01	-5.747617947486140e-01	4.240597469403689e-05	4.967877917857295e-01	4.792779833558653e-05	7.721790102379537e+02	-5.744098014567869e+02	1.009408578788213e+03	9.177487617822272e-02	-8.529538060417878e-01	2.304326970889601e-05	-1.895496466684259e-04
4.599999999999946e+00	0.000000000000000e+00	-5.999472606134004e-02	3.108381445434982e-04	-4.332174827043199e-04	6.579260184951728e+02	1.354431806846551e-01	-3.151318600875724e-04	4.387903155644328e-03	-9.398734234451340e-01	-5.747243506474133e-01	4.072107701406776e-05	4.888129690809077e-01	1.821761847375722e-05	7.747943447707289e+02	-5.761108049319141e+02	1.003616466175499e+03	9.086183974402055e-02	-8.522830513086270e-01	2.348789530470473e-05	-1.803170316537258e-04
4.609999999999946e+00	0.000000000000000e+00	-5.845869657056554e-02	3.099599417257515e-04	-4.295600530833329e-04	6.579957780358595e+02	1.373782252686107e-01	-3.127098847920792e-04	4.359390264556576e-03	-9.350265035776262e-01	-5.746884824534146e-01	3.885300337928370e-05	4.807722242836996e-01	-1.085522919471704e-05	7.774240972993182e+02	-5.778210295012160e+02	9.978327907909492e+02	8.995785885315784e-02	-8.514052113605499e-01	2.388688046590574e-05	-1.713120741615990e-04
4.619999999999946e+00	0.000000000000000e+00	-5.705638134485685e-02	3.085778116083935e-04	-4.258164972690632e-04	6.580616328846373e+02	1.392245040835727e-01	-3.100203053426894e-04	4.332187243228454e-03	-9.302601006956576e-01	-5.746541419958641e-01	3.684436116679509e-05	4.726941714122367e-01	-3.925100926922606e-05	7.800683039317264e+02	-5.795404980120943e+02	9.920576828678605e+02	8.906286090288316e-02	-8.503357296366818e-01	2.423805955339452e-05	-1.625334209408597e-04
4.629999999999946e+00	0.000000000000000e+00	-5.578110742081278e-02	3.067083494671359e-04	-4.219761341376838e-04	6.581237485546615e+02	1.409828187718935e-01	-3.070704509110415e-04	4.306246059595637e-03	-9.255747176418807e-01	-5.746212826059794e-01	3.473304488061687e-05	4.646054074949264e-01	-6.693203513584596e-05	7.827270141536881e+02	-5.812692418786204e+02	9.862912797296497e+02	8.817678553272147e-02	-8.490892956208781e-01	2.453974396197502e-05	-1.539801779739095e-04
4.639999999999946e+00	0.000000000000000e+00	-5.462599721968361e-02	3.043704731495647e-04	-4.180301892963869e-04	6.581823047868128e+02	1.426544596593852e-01	-3.038688119352511e-04	4.281515061516181e-03	-9.209703133518450e-01	-5.745898523326910e-01	3.255260444446030e-05	4.565304499415118e-01	-9.386628247504935e-05	7.854002200760651e+02	-5.830072558275485e+02	9.805336826133961e+02	8.729954156375112e-02	-8.476806090215658e-01	2.479092552346812e-05	-1.456507706027940e-04
4.649999999999945e+00	0.000000000000000e+00	-5.358444443569602e-02	3.015836062979040e-04	-4.139713117114879e-04	6.582374808028341e+02	1.442408685278866e-01	-3.004240586380455e-04	4.257943731626012e-03	-9.164466157914196e-01	-5.745597995695036e-01	3.033242261636182e-05	4.484917488276804e-01	-1.200247119385064e-04	7.880879089058562e+02	-5.847545314564360e+02	9.747849878173860e+02	8.643103919521367e-02	-8.461237276487084e-01	2.499104631833921e-05	-1.375437077845526e-04
4.659999999999945e+00	0.000000000000000e+00	-5.265011026418540e-02	2.983676245582895e-04	-4.097934216554980e-04	6.582894545939732e+02	1.457436249588762e-01	-2.967450256629860e-04	4.235482716109418e-03	-9.120031392006236e-01	-5.745310731481519e-01	2.809812484104786e-05	4.405097900807899e-01	-1.453811231919658e-04	7.907900628425419e+02	-5.865110571677577e+02	9.690452865605181e+02	8.557118967564144e-02	-8.444320892070318e-01	2.513995417075662e-05	-1.296575294372395e-04
4.669999999999945e+00	0.000000000000000e+00	-5.181692068213970e-02	2.947427836163521e-04	-4.054915647714864e-04	6.583384021809537e+02	1.471644308514574e-01	-2.928406903178517e-04	4.214083873959261e-03	-9.076392029108875e-01	-5.745036224547865e-01	2.587193850781342e-05	4.326031984973199e-01	-1.699119965918973e-04	7.935066593987906e+02	-5.882768183743439e+02	9.633146651129294e+02	8.471990524687648e-02	-8.426185271163693e-01	2.523785990246246e-05	-1.219907644900381e-04
4.679999999999945e+00	0.000000000000000e+00	-5.107906187653154e-02	2.907296446005340e-04	-4.010617754557165e-04	6.583844969460961e+02	1.485050954751127e-01	-2.887201514569485e-04	4.193700314665995e-03	-9.033539495775147e-01	-5.744773975311108e-01	2.367301318393215e-05	4.247888405353165e-01	-1.935963401092051e-04	7.962376717756057e+02	-5.900517977395550e+02	9.575932049794654e+02	8.387709912999246e-02	-8.406952855777315e-01	2.528529740734649e-05	-1.145418939763678e-04
4.689999999999944e+00	0.000000000000000e+00	-5.043097414020729e-02	2.863489993295948e-04	-3.965009505481527e-04	6.584279090403667e+02	1.497675212737769e-01	-2.843926094760483e-04	4.174286424156032e-03	-8.991463625909724e-01	-5.744523491599431e-01	2.151770781165371e-05	4.170819255710315e-01	-2.164155441144824e-04	7.989830692562688e+02	-5.918359754294048e+02	9.518809831119650e+02	8.304268553241045e-02	-8.386740341848908e-01	2.528308649131567e-05	-1.073093186975336e-04
4.699999999999944e+00	0.000000000000000e+00	-4.986734452470817e-02	2.816217971823575e-04	-3.918067338936203e-04	6.584688048656579e+02	1.509536905572102e-01	-2.798673477096293e-04	4.155797879280127e-03	-8.950152825186930e-01	-5.744284289353637e-01	1.941984990417387e-05	4.094961046979455e-01	-2.383532457399862e-04	8.017428175932544e+02	-5.936293293601158e+02	9.461780721326254e+02	8.221657966098415e-02	-8.365658823216600e-01	2.523229838138453e-05	-1.002913310688324e-04
4.709999999999944e+00	0.000000000000000e+00	-4.938309854337648e-02	2.765690747373530e-04	-3.869774120346228e-04	6.585073466298786e+02	1.520656531451616e-01	-2.751537153312998e-04	4.138191651753808e-03	-8.909594224994267e-01	-5.744055893183423e-01	1.739097081469385e-05	4.020435663421625e-01	-2.593952039159589e-04	8.045168793709498e+02	-5.954318354301378e+02	9.404845405557959e+02	8.139869773111631e-02	-8.343813934623220e-01	2.513422378594253e-05	-9.348609084467994e-05
4.719999999999944e+00	0.000000000000000e+00	-4.897339121806910e-02	2.712118888212903e-04	-3.820118210384842e-04	6.585436919702805e+02	1.531055149694032e-01	-2.702611116982736e-04	4.121426002940203e-03	-8.869773825732071e-01	-5.743837836793770e-01	1.544052039333093e-05	3.947351281511510e-01	-2.795291855873018e-04	8.073052143350686e+02	-5.972434677308057e+02	9.348004530003917e+02	8.058895696681818e-02	-8.321305993945510e-01	2.499034336892221e-05	-8.689160450298547e-05
4.729999999999944e+00	0.000000000000000e+00	-4.863359774633665e-02	2.655712532460808e-04	-3.769092642407736e-04	6.585779936392018e+02	1.540754275937685e-01	-2.651989719712217e-04	4.105460471139519e-03	-8.830676629777457e-01	-5.743629663300380e-01	1.357606377525118e-05	3.875803248056589e-01	-2.987448630622979e-04	8.101077796863448e+02	-5.990641987341002e+02	9.291258703894387e+02	7.978727559051758e-02	-8.298230143323019e-01	2.480230048702222e-05	-8.050570813800418e-05
4.739999999999943e+00	0.000000000000000e+00	-4.835930403282823e-02	2.596680792978802e-04	-3.716694405116415e-04	6.586103992460434e+02	1.549775785858040e-01	-2.599767537872835e-04	4.090255853096044e-03	-8.792286764727524e-01	-5.743430925454163e-01	1.180346259464137e-05	3.805874915855655e-01	-3.170337219972305e-04	8.129245303407723e+02	-6.008939994589628e+02	9.234608501364535e+02	7.899357280397486e-02	-8.274676488747297e-01	2.457187603524756e-05	-7.432605375314508e-05
4.749999999999943e+00	0.000000000000000e+00	-4.814629728486203e-02	2.535231199370862e-04	-3.662923825242070e-04	6.586410510495563e+02	1.558141826638738e-01	-2.546039247576876e-04	4.075774181302159e-03	-8.754587597677113e-01	-5.743241185793592e-01	1.012704254184431e-05	3.737638436675667e-01	-3.343889792191259e-04	8.157554191611263e+02	-6.027328396192027e+02	9.178054463202801e+02	7.820776876289831e-02	-8.250730237807178e-01	2.430096525203233e-05	-6.835009885805295e-05
4.759999999999943e+00	0.000000000000000e+00	-4.799055682531116e-02	2.471569176330736e-04	-3.607784044189296e-04	6.586700857951424e+02	1.565874735456337e-01	-2.490899505854384e-04	4.061978698446998e-03	-8.717561841300722e-01	-5.743060016741274e-01	8.549748846889436e-06	3.671155512364335e-01	-3.508055094293771e-04	8.186003971651867e+02	-6.045806877564645e+02	9.121597098507965e+02	7.742978454807321e-02	-8.226471835509938e-01	2.399155634811609e-05	-6.257509926371994e-05
4.769999999999943e+00	0.000000000000000e+00	-4.788824523216947e-02	2.405897557562339e-04	-3.551280582055524e-04	6.586976345925702e+02	1.572996964323694e-01	-2.434442836365634e-04	4.048833830092991e-03	-8.681191652445480e-01	-5.742887000658059e-01	7.073290975292227e-06	3.606478105547898e-01	-3.662797797821768e-04	8.214594137156546e+02	-6.064375113614517e+02	9.065236886278483e+02	7.665954213541497e-02	-8.201977098304514e-01	2.364571083923388e-05	-5.699810494467871e-05
4.779999999999943e+00	0.000000000000000e+00	-4.783569987762577e-02	2.338416134536757e-04	-3.493420982144637e-04	6.587238228301450e+02	1.579531010738159e-01	-2.376763518366406e-04	4.036305156421609e-03	-8.645458723853118e-01	-5.742721729865277e-01	5.698277560304047e-06	3.543649111684353e-01	-3.808097913496894e-04	8.243324166957725e+02	-6.083032769859788e+02	9.008974276953594e+02	7.589696436674627e-02	-8.177317346559331e-01	2.326554547787536e-05	-5.161595880908523e-05
4.789999999999942e+00	0.000000000000000e+00	-4.782942491074189e-02	2.269321239348636e-04	-3.434214528950952e-04	6.587487701218632e+02	1.585499353673591e-01	-2.317955477967497e-04	4.024359383688399e-03	-8.610344369539412e-01	-5.742563806643293e-01	4.424342378837620e-06	3.482702994361514e-01	-3.943950265383755e-04	8.272193526735973e+02	-6.101779503477389e+02	8.952809693919796e+02	7.514197492246644e-02	-8.152559535794015e-01	2.285321569196312e-05	-4.642529819144921e-05
4.799999999999942e+00	0.000000000000000e+00	-4.786608370776459e-02	2.198805360770752e-04	-3.373672032539512e-04	6.587725902844182e+02	1.590924394516853e-01	-2.258112180931952e-04	4.012964315885832e-03	-8.575829604295270e-01	-5.742412843212990e-01	3.250262004140365e-06	3.423666385741577e-01	-4.070364015781227e-04	8.301201670570123e+02	-6.120614964291250e+02	8.896743534990546e+02	7.439449829681638e-02	-8.127766386926711e-01	2.241090044673775e-05	-4.142255886510663e-05
4.809999999999942e+00	0.000000000000000e+00	-4.794249180108338e-02	2.127056792321497e-04	-3.311805672262016e-04	6.587953913410944e+02	1.595828402578015e-01	-2.197326526331449e-04	4.002088827023792e-03	-8.541895217739934e-01	-5.742268461705697e-01	2.174065644485526e-06	3.366558654040359e-01	-4.187362232514717e-04	8.330348042409191e+02	-6.139538795710320e+02	8.840776173862788e+02	7.365445977617133e-02	-8.102996515711284e-01	2.194078845036082e-05	-3.660398136401490e-05
4.819999999999942e+00	0.000000000000000e+00	-4.805561029028893e-02	2.054259310809201e-04	-3.248628892792310e-04	6.588172755497125e+02	1.600233464800932e-01	-2.135690740343034e-04	3.991702834392460e-03	-8.508521843354532e-01	-5.742130294126729e-01	1.193137603553223e-06	3.311392439955007e-01	-4.294981490480119e-04	8.359632077477301e+02	-6.158550635623567e+02	8.784907961550341e+02	7.292178542070285e-02	-8.078304561436890e-01	2.144506562435167e-05	-3.196561940738489e-05
4.829999999999941e+00	0.000000000000000e+00	-4.820253972973464e-02	1.980591883843195e-04	-3.184156345546260e-04	6.588383394520366e+02	1.604161439315043e-01	-2.073296269501911e-04	3.981777273106228e-03	-8.475690022912414e-01	-5.741997982316921e-01	3.043127736859845e-07	3.258174164060091e-01	-4.393271499185078e-04	8.389053203620505e+02	-6.177650117257714e+02	8.729139227792705e+02	7.219640204969668e-02	-8.053741314971039e-01	2.092590376204043e-05	-2.750335022762127e-05
4.839999999999941e+00	0.000000000000000e+00	-4.838051269304292e-02	1.906228434758341e-04	-3.118403948341501e-04	6.588586739826015e+02	1.607633939668184e-01	-2.010233708992063e-04	3.972284046431255e-03	-8.443380235243814e-01	-5.741871177589238e-01	-4.960402794589326e-07	3.206904385666350e-01	-4.482295324249356e-04	8.418610834077899e+02	-6.196836864552122e+02	8.673470276197165e+02	7.147823678329093e-02	-8.029353832473431e-01	2.038545149366689e-05	-2.321287619146402e-05
4.849999999999941e+00	0.000000000000000e+00	-4.858689593350021e-02	1.831337494783092e-04	-3.051388558531405e-04	6.588783643910231e+02	1.610672180980469e-01	-1.946592547549125e-04	3.963196110523886e-03	-8.411573085242909e-01	-5.741749542056984e-01	-1.211911678504749e-06	3.157578778518736e-01	-4.562126582101483e-04	8.448304405154238e+02	-6.216110516240091e+02	8.617901412359573e+02	7.076721894396466e-02	-8.005185626080005e-01	1.982582020449866e-05	-1.908978252814780e-05
4.859999999999941e+00	0.000000000000000e+00	-4.881917469380277e-02	1.756082198942143e-04	-2.983128477916646e-04	6.588974905927229e+02	1.613297106261883e-01	-1.882461286752869e-04	3.954487299493713e-03	-8.380249168798668e-01	-5.741632746642130e-01	-1.847609256159394e-06	3.110187848523468e-01	-4.632852484834383e-04	8.478133327619876e+02	-6.235470694774930e+02	8.562432908749515e+02	7.006327742832801e-02	-7.981276717245793e-01	1.924908329620822e-05	-1.512949018714195e-05
4.869999999999941e+00	0.000000000000000e+00	-4.907495258900020e-02	1.680620020628423e-04	-2.913643323809914e-04	6.589161271844346e+02	1.615529287985983e-01	-1.817927242192124e-04	3.946132367230069e-03	-8.349389196659853e-01	-5.741520471827682e-01	-2.407674158390547e-06	3.064717629004848e-01	-4.694572139464895e-04	8.508097008020019e+02	-6.254917019948983e+02	8.507065020824291e+02	6.936634176785227e-02	-7.957663793484329e-01	1.865726604183232e-05	-1.132729645988926e-05
